site,nei_site,distance
130439,142130,150
130439,301240,94
130439,301523,154
130439,301856,126
130439,301899,150
130439,302029,193
130439,303400,70
130439,303714,132
130439,303715,113
130439,303920,172
130439,304038,91
130439,304043,157
130439,304994,136
130439,38812,196
130439,403555,180
130439,9003894,168
130439,9008724,167
130439,9009285,192
130439,9010066,99
130439,9010884,176
130439,9011371,169
130439,9011994,190
130439,9012345,147
130439,9018521,184
130439,9018952,188
130439,9022120,149
130439,9022868,130
130439,9025955,193
130439,9025985,119
130439,9026773,146
130439,9026970,161
130439,9027537,103
130439,9027823,130
130989,101496,196
130989,101579,80
130989,11588,165
130989,135213,200
130989,142063,77
130989,301243,149
130989,301414,130
130989,301910,131
130989,304059,155
130989,304368,146
130989,403081,191
130989,44014,71
130989,44085,170
130989,47316,110
130989,50226,130
130989,50970,195
130989,51591,198
130989,9024278,178
130989,9026308,109
131140,101666,191
131140,101731,94
131140,101732,123
131140,11590,67
131140,11596,191
131140,11597,166
131140,11602,77
131140,11603,136
131140,130004,97
131140,134317,191
131140,134360,76
131140,134453,135
131140,134733,140
131140,301366,126
131140,301393,190
131140,302571,25
131140,303677,118
131140,303852,187
131140,304056,200
131140,304064,176
131140,304369,155
131140,304992,146
131140,304993,141
131140,41933,105
131140,50686,16
131140,51576,65
131140,9002468,154
131140,9004377,169
131140,9009285,197
131140,9011366,118
131140,9011371,198
131140,9015518,127
131140,9015948,148
131140,9016777,168
131140,9020134,150
131140,9022094,188
131140,9024259,97
131140,9025955,177
131140,9026375,165
131140,9026417,180
131246,132199,187
131376,101496,195
131376,11588,181
131376,135040,158
131376,135213,181
131376,198327,161
131376,205432,55
131376,301243,106
131376,301907,192
131376,302854,148
131376,302923,59
131376,304060,42
131376,304996,82
131376,305882,94
131376,36267,151
131376,38758,150
131376,42908,100
131376,461423,94
131376,50644,126
131376,9002461,118
131376,9008336,97
131377,134969,35
131377,304995,190
131377,42462,133
131377,42955,28
131377,51812,63
131377,9004067,39
131377,9008403,72
131819,9002072,120
131819,9022111,181
131975,301897,133
131975,303287,199
131975,304027,160
131975,9002072,189
132152,133314,95
132152,134887,184
132152,50653,182
132155,300663,134
132155,304075,141
132155,42052,24
132155,48677,80
132155,50478,52
132155,9002195,121
132155,9003683,43
132156,132158,182
132156,301908,169
132156,303731,131
132156,303820,176
132156,304065,197
132156,49916,192
132156,9002457,172
132156,9016457,200
132157,304567,135
132157,9002003,184
132157,9027168,176
132158,132156,182
132158,301908,143
132158,303731,138
132158,9016457,79
132159,301886,180
132159,50908,107
132159,9013540,196
132159,9021464,116
132159,9023571,126
132199,131246,187
132199,138121,159
132199,301354,177
132205,11591,146
132205,11593,121
132205,135143,106
132205,135390,151
132205,137270,41
132205,141170,163
132205,206081,51
132205,301885,71
132205,302591,154
132205,303077,85
132205,303719,185
132205,303989,194
132205,303992,186
132205,303999,193
132205,304987,128
132205,305884,132
132205,37568,177
132205,404118,85
132205,49989,44
132205,49990,137
132205,49991,200
132205,50680,168
132205,51746,200
132205,9001289,160
132205,9002458,198
132205,9008787,181
132205,9011518,131
132205,9012344,195
132205,9012380,199
132205,9013618,181
132205,9014118,187
132205,9016669,155
132205,9017058,128
132205,9021374,172
132205,9022122,165
132205,9023256,182
132205,9023879,160
132205,9026345,177
132205,9026551,153
132242,101394,111
132242,101521,98
132242,101664,197
132242,11572,179
132242,11573,122
132242,11575,168
132242,134454,114
132242,134574,16
132242,134906,59
132242,301357,21
132242,302217,51
132242,302517,181
132242,304022,157
132242,304026,193
132242,304028,192
132242,304991,153
132242,404057,83
132242,43051,140
132242,49873,137
132242,50017,194
132242,9004388,121
132242,9008249,170
132242,9013096,41
132242,9015484,91
132242,9019968,107
132242,9020794,176
132242,9022769,60
132242,9023328,110
132242,9026146,200
132242,9026935,144
132314,101373,178
132314,101394,179
132314,101521,178
132314,130005,113
132314,133371,58
132314,134680,79
132314,134901,73
132314,137452,176
132314,137823,86
132314,206055,44
132314,301353,164
132314,301893,91
132314,303121,138
132314,303255,64
132314,305273,72
132314,305430,84
132314,36210,140
132314,404315,160
132314,49993,176
132314,9003040,186
132314,9009845,151
132314,9010344,138
132314,9020558,48
132314,9021295,200
132314,9021525,152
132314,9023838,152
132314,9023880,96
132314,9023884,81
132314,9024389,119
132959,101418,146
132959,102172,128
132959,11597,182
132959,134386,188
132959,135237,150
132959,300839,131
132959,301386,177
132959,301388,117
132959,301645,198
132959,301901,192
132959,303676,40
132959,303726,193
132959,304046,45
132959,304054,164
132959,44125,77
132959,52007,170
132959,9002262,194
132959,9003147,153
132959,9003148,52
132959,9004106,140
132959,9004377,172
132959,9014185,68
132959,9017201,128
132959,9018291,113
132959,9020097,83
132959,9022295,140
132959,9024831,137
132959,9025987,194
132959,9027890,96
132959,9028157,106
133216,130439,157
133216,134329,187
133216,134754,19
133216,141482,185
133216,142130,88
133216,301361,176
133216,301899,65
133216,303317,115
133216,303400,117
133216,303714,132
133216,303715,188
133216,303920,157
133216,304038,136
133216,304043,147
133216,38812,110
133216,403344,104
133216,9002487,171
133216,9004030,167
133216,9018521,65
133216,9021535,186
133216,9022747,196
133216,9023356,195
133216,9024221,96
133216,9024274,116
133216,9025985,200
133216,9026773,29
133216,9027333,196
133314,132152,95
133314,303075,127
133314,303844,178
133314,303994,187
133314,304377,147
133371,101373,188
133371,101394,128
133371,101521,147
133371,130005,154
133371,132314,58
133371,134680,85
133371,134901,100
133371,137823,55
133371,206055,14
133371,301353,128
133371,301893,104
133371,303121,156
133371,303255,80
133371,305273,83
133371,305430,141
133371,36210,188
133371,404315,170
133371,49993,190
133371,9009845,121
133371,9010344,187
133371,9013096,188
133371,9018584,188
133371,9020558,50
133371,9021525,107
133371,9023124,178
133371,9023838,102
133371,9023880,144
133371,9023884,136
133371,9024389,177
133491,101798,160
133491,303099,153
133491,304749,22
133491,304961,188
133491,55715,170
133491,570397,182
133491,9003236,125
133491,9012657,146
133491,9025914,52
133491,9027769,135
133978,11601,173
133978,134923,34
133978,134980,171
133978,301401,149
133978,301658,29
133978,301716,183
133978,304002,170
133978,304982,164
133978,305420,115
133978,305501,200
133978,306249,181
133978,50668,18
133978,53003,160
133978,53382,88
133978,9000552,163
133978,9015971,57
133978,9016459,194
133978,9017597,192
133978,9025986,195
134039,101818,161
134039,134985,132
134039,301438,92
134039,303820,132
134039,304065,197
134039,304067,128
134039,304962,111
134039,305424,70
134039,41667,149
134039,47542,40
134039,49916,188
134039,50901,171
134039,51577,112
134039,9002457,111
134039,9007837,102
134040,101830,118
134040,142260,94
134040,301244,137
134040,304087,21
134040,304621,177
134040,306194,190
134040,306283,188
134040,306318,22
134040,306319,85
134040,306358,197
134040,41133,62
134040,50201,87
134040,9023581,178
134245,101351,174
134245,11579,64
134245,11599,50
134245,11601,200
134245,134449,181
134245,134547,97
134245,134872,181
134245,136513,142
134245,140785,188
134245,301205,172
134245,301349,174
134245,303710,174
134245,303993,173
134245,303995,83
134245,304002,89
134245,304364,190
134245,304371,79
134245,304982,172
134245,305420,149
134245,43436,31
134245,50670,65
134245,50671,179
134245,51106,28
134245,53003,106
134245,53382,177
134245,9015168,69
134245,9016459,103
134245,9017597,196
134245,9018845,145
134245,9020126,123
134245,9022638,134
134245,9024210,144
134245,9026297,72
134245,9026315,194
134303,101370,155
134303,101636,128
134303,134841,199
134303,135011,98
134303,141170,170
134303,142445,87
134303,142446,97
134303,304365,154
134303,304366,40
134303,304374,111
134303,41982,155
134303,47317,124
134303,48680,139
134303,50682,79
134303,9006988,158
134303,9010976,102
134303,9013618,141
134303,9019257,169
134303,9020994,193
134303,9023347,164
134303,9026103,109
134317,11602,156
134317,131140,191
134317,135213,198
134317,139391,165
134317,206022,43
134317,301393,12
134317,301523,95
134317,302571,169
134317,303715,174
134317,303847,32
134317,304059,179
134317,304368,180
134317,304992,167
134317,304993,193
134317,304994,135
134317,404646,114
134317,49630,165
134317,50226,191
134317,50686,181
134317,9002468,73
134317,9003894,84
134317,9007875,102
134317,9008334,123
134317,9008724,152
134317,9009285,179
134317,9010066,150
134317,9011371,114
134317,9012345,97
134317,9015518,187
134317,9018952,105
134317,9022868,156
134317,9024097,187
134317,9024259,95
134317,9025955,137
134317,9026375,88
134317,9026833,143
134317,9027204,82
134317,9027537,137
134329,133216,187
134329,134906,188
134329,135253,111
134329,141482,107
134329,142130,128
134329,301361,12
134329,302217,180
134329,302517,79
134329,303317,78
134329,303714,150
134329,304022,168
134329,304026,158
134329,304028,85
134329,304038,192
134329,304043,131
134329,403344,128
134329,43051,141
134329,43440,156
134329,48875,196
134329,51718,178
134329,9002487,39
134329,9004030,89
134329,9004237,179
134329,9004388,151
134329,9015484,143
134329,9019968,135
134329,9021535,49
134329,9023328,120
134329,9024274,170
134329,9026146,54
134329,9026191,180
134329,9026773,168
134329,9026970,182
134329,9027333,121
134360,101666,145
134360,101731,100
134360,101732,118
134360,11590,13
134360,11597,152
134360,11602,141
134360,11603,78
134360,130004,38
134360,131140,76
134360,134418,196
134360,134453,80
134360,134733,132
134360,135073,194
134360,301238,198
134360,301366,67
134360,302571,100
134360,303237,173
134360,303677,64
134360,303852,178
134360,304056,157
134360,304062,133
134360,304064,158
134360,304369,138
134360,304993,177
134360,305394,150
134360,41933,83
134360,42988,194
134360,50686,87
134360,51576,37
134360,9003147,191
134360,9004377,179
134360,9011366,81
134360,9015518,165
134360,9015948,97
134360,9016537,187
134360,9016736,165
134360,9016777,172
134360,9020134,121
134360,9024259,173
134360,9025987,190
134360,9026144,169
134360,9026417,120
134386,101413,129
134386,101418,102
134386,101637,37
134386,132959,188
134386,135330,132
134386,300467,140
134386,301386,14
134386,301645,73
134386,303676,188
134386,303726,21
134386,303861,98
134386,304032,156
134386,304035,144
134386,304046,177
134386,404784,92
134386,404802,164
134386,50488,142
134386,52007,72
134386,9003148,159
134386,9003380,200
134386,9013748,111
134386,9014185,134
134386,9014605,175
134386,9017201,164
134386,9018291,82
134386,9024831,199
134386,9026611,99
134386,9026898,113
134386,9027890,110
134386,9028229,171
134403,101342,122
134403,153622,70
134403,206068,97
134403,300394,96
134403,301208,26
134403,301673,89
134403,301693,13
134403,303799,199
134403,304020,182
134403,304024,130
134403,304033,34
134403,304035,193
134403,9003154,135
134403,9004238,157
134403,9014605,187
134403,9015666,138
134403,9022245,167
134418,10000022,192
134418,101666,150
134418,11585,181
134418,11603,184
134418,130004,177
134418,134360,196
134418,134453,153
134418,135073,66
134418,301238,13
134418,301366,154
134418,303677,194
134418,304056,161
134418,304062,146
134418,304744,164
134418,304986,76
134418,305394,68
134418,42988,95
134418,44126,157
134418,9002262,167
134418,9011897,178
134418,9015948,152
134418,9016537,82
134418,9016736,104
134418,9018071,142
134418,9025987,160
134418,9026417,174
134449,101741,163
134449,11579,192
134449,11601,107
134449,134245,181
134449,134980,160
134449,135231,128
134449,140785,197
134449,206082,189
134449,300787,85
134449,301206,51
134449,301716,192
134449,303710,14
134449,303723,198
134449,304002,190
134449,304009,164
134449,304364,23
134449,304370,194
134449,304562,169
134449,304982,108
134449,305420,175
134449,305501,143
134449,305720,191
134449,305765,171
134449,306249,164
134449,34603,122
134449,43436,186
134449,49115,143
134449,50671,36
134449,50672,190
134449,51106,156
134449,51501,61
134449,9002053,96
134449,9007817,70
134449,9013786,197
134449,9015168,134
134449,9015396,177
134449,9016459,109
134449,9017597,87
134449,9026297,122
134453,101666,65
134453,101731,86
134453,101732,197
134453,11590,79
134453,11597,95
134453,11602,170
134453,11603,135
134453,130004,43
134453,131140,135
134453,134360,80
134453,134418,153
134453,135073,128
134453,135237,141
134453,301238,150
134453,301366,14
134453,302571,152
134453,303677,128
134453,304056,78
134453,304062,161
134453,304986,188
134453,305394,135
134453,41933,160
134453,42988,190
134453,44125,198
134453,50686,150
134453,51576,70
134453,9002262,160
134453,9003147,118
134453,9004377,140
134453,9011366,154
134453,9015948,18
134453,9016537,117
134453,9016736,169
134453,9018071,149
134453,9020097,188
134453,9020134,192
134453,9022295,183
134453,9025987,110
134453,9026417,163
134453,9028157,198
134454,101394,103
134454,101521,162
134454,101664,116
134454,11572,66
134454,11573,14
134454,132242,114
134454,134574,98
134454,134906,85
134454,134990,172
134454,199023,100
134454,301357,121
134454,301895,104
134454,302217,106
134454,302517,180
134454,303721,102
134454,304011,141
134454,304022,104
134454,404057,31
134454,47315,135
134454,49873,56
134454,50017,106
134454,50151,156
134454,9004237,182
134454,9004388,102
134454,9011369,143
134454,9013096,115
134454,9015484,166
134454,9019968,184
134454,9020794,83
134454,9021706,171
134454,9022769,173
134454,9023124,119
134454,9023328,171
134454,9023838,188
134454,9024242,113
134454,9026553,160
134454,9026935,67
134454,9027341,179
134454,9027546,162
134462,130438,14
134462,300538,163
134462,48699,182
134547,101351,88
134547,11579,83
134547,11599,48
134547,134245,97
134547,134872,182
134547,136513,45
134547,301205,113
134547,301349,186
134547,301882,199
134547,303991,163
134547,303993,100
134547,303995,16
134547,304002,168
134547,304371,26
134547,37451,158
134547,43436,115
134547,43837,127
134547,50670,58
134547,51106,115
134547,53003,175
134547,9002469,133
134547,9015093,131
134547,9015168,165
134547,9016459,199
134547,9016706,107
134547,9016864,165
134547,9018845,49
134547,9020126,28
134547,9022638,63
134547,9024210,81
134547,9026297,147
134547,9026315,97
134554,101342,106
134554,101385,200
134554,102207,102
134554,11571,102
134554,11600,16
134554,134941,64
134554,134980,192
134554,206068,138
134554,301673,170
134554,301716,163
134554,301830,54
134554,303652,94
134554,303713,198
134554,304019,190
134554,304020,175
134554,304024,102
134554,305501,179
134554,305765,136
134554,306249,180
134554,41660,140
134554,44101,78
134554,50669,64
134554,51590,192
134554,9000552,184
134554,9002988,183
134554,9003154,92
134554,9004443,75
134554,9012940,55
134554,9014989,193
134554,9015396,114
134554,9022245,106
134554,9024212,195
134554,9025986,170
134565,11596,154
134565,130439,87
134565,138060,130
134565,139391,91
134565,301240,16
134565,301523,173
134565,301856,96
134565,302029,148
134565,303400,155
134565,303714,173
134565,303715,171
134565,304038,133
134565,304043,193
134565,304990,162
134565,304992,171
134565,304994,177
134565,403555,98
134565,49639,147
134565,51575,194
134565,9002468,188
134565,9003894,148
134565,9008724,108
134565,9009285,120
134565,9010066,86
134565,9010884,110
134565,9011371,129
134565,9011994,112
134565,9012345,162
134565,9022120,74
134565,9022868,80
134565,9024831,189
134565,9025955,137
134565,9025985,113
134565,9026375,167
134565,9026970,164
134565,9027537,121
134565,9027823,111
134574,101394,104
134574,101521,103
134574,101664,183
134574,11572,163
134574,11573,105
